sample	gene_ref	gene	gene_length	covered_bases	percent_covered	mean_depth	max_depth
BLAN-2-1-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
BLAN-2-1-Ro	noeB.fa	noeB	1674	1662	99.2832	530.7784	2448
BLAN-2-1-Ro	nodI.fa	nodI	1095	785	71.6895	621.9671	2380
BLAN-2-1-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
BLAN-2-1-Ro	Irr.fa	Irr	519	263	50.6744	3.2775	12
BLAN-2-1-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
BLAN-2-1-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
BLAN-2-1-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
BLAN-2-1-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
BLAN-2-1-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
BLAN-2-1-Ro	nodQ.fa	nodQ	1922	49	2.5494	0.2294	9
BLAN-2-1-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
BLAN-2-1-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
BLAN-2-1-Ro	nifE.fa	nifE	1714	588	34.3057	19.0770	493
BLAN-2-1-Ro	nodX.fa	nodX	1121	1104	98.4835	220.3372	499
BLAN-2-1-Ro	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
BLAN-2-1-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
BLAN-2-1-Ro	noeA.fa	noeA	1431	1431	100.0000	915.5556	2092
BLAN-2-1-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
BLAN-2-1-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
BLAN-2-1-No	noeI.fa	noeI	756	92	12.1693	0.3651	3
BLAN-2-1-No	nodP.fa	nodP	906	44	4.8565	0.1391	3
BLAN-2-1-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
BLAN-2-1-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
BLAN-2-1-No	nifD.fa	nifD	1532	1287	84.0078	2007.8277	8038
BLAN-2-1-No	nolG.fa	nolG	3198	3198	100.0000	39.5638	74
BLAN-2-1-No	rhcQ.fa	rhcQ	1195	273	22.8452	0.8895	7
BLAN-2-1-No	fixP.fa	fixP	876	497	56.7352	2.9292	18
BLAN-2-1-No	nifS.fa	nifS	1292	0	0.0000	0.0000	0
BLAN-2-1-No	nolF.fa	nolF	1110	1104	99.4595	37.6036	74
BLAN-2-1-No	nifK.fa	nifK	1542	1483	96.1738	547.7678	8017
BLAN-2-1-No	fixO.fa	fixO	745	337	45.2349	1.9007	10
BLAN-2-1-No	nifB.fa	nifB	1527	1115	73.0190	717.9633	8030
BLAN-2-1-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
BLAN-2-1-No	nifZ.fa	nifZ	759	0	0.0000	0.0000	0
BLAN-2-1-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
BLAN-2-1-No	nifJ.fa	nifJ	3528	197	5.5839	0.1239	6
BLAN-2-1-No	fixN.fa	fixN	1697	480	28.2852	1.1685	16
BLAN-2-1-No	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
BLAN-2-1-No	nifA.fa	nifA	1753	81	4.6207	0.8671	56
BLAN-2-1-No	nodU.fa	nodU	1823	504	27.6467	499.1821	8005
BLAN-2-1-No	nolU.fa	nolU	645	470	72.8682	2985.5798	8016
BLAN-2-1-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
BLAN-2-1-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
BLAN-2-1-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
BLAN-2-1-No	nodL.fa	nodL	612	553	90.3595	25.6618	46
BLAN-2-1-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
BLAN-2-1-No	nifQ.fa	nifQ	813	250	30.7503	1362.2718	8021
BLAN-2-1-No	fixU.fa	fixU	258	187	72.4806	2550.2248	8026
BLAN-2-1-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
BLAN-2-1-No	nifX.fa	nifX	519	425	81.8882	18.1118	48
BLAN-2-1-No	nodD.fa	nodD	1011	635	62.8091	1118.7062	8019
BLAN-2-1-No	nfeD.fa	nfeD	1454	68	4.6768	178.5626	8007
BLAN-2-1-No	nifH.fa	nifH	997	823	82.5476	3665.9027	8037
BLAN-2-1-No	rhcN.fa	rhcN	1360	142	10.4412	0.4721	5
BLAN-2-1-No	fixL.fa	fixL	2018	46	2.2795	0.0912	4
BLAN-2-1-No	nopP.fa	nopP	834	224	26.8585	1.2074	13
BLAN-2-1-No	nodS.fa	nodS	738	70	9.4851	0.1518	2
BLAN-2-1-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
BLAN-2-1-No	nodC.fa	nodC	1409	972	68.9851	508.1902	8037
BLAN-2-1-No	rhcT.fa	rhcT	832	374	44.9519	1.0084	6
BLAN-2-1-No	fixC.fa	fixC	1318	159	12.0637	0.1206	1
BLAN-2-1-No	nodB.fa	nodB	714	579	81.0924	14.8095	41
BLAN-2-1-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
BLAN-2-1-No	nodZ.fa	nodZ	993	398	40.0806	9.2608	60
BLAN-2-1-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
BLAN-2-1-No	nodJ.fa	nodJ	921	721	78.2845	1327.4495	8026
BLAN-2-1-No	nifN.fa	nifN	1367	147	10.7535	123.9554	8002
BLAN-2-1-No	fixB.fa	fixB	1143	67	5.8618	0.0586	1
BLAN-2-1-No	nodA.fa	nodA	699	248	35.4793	1222.5823	8042
BLAN-2-1-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
BLAN-2-1-No	nopM.fa	nopM	1746	795	45.5326	2.1025	12
BLAN-2-1-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
BLAN-2-1-No	noeB.fa	noeB	1674	1663	99.3429	25.4982	46
BLAN-2-1-No	nodI.fa	nodI	1095	722	65.9361	1647.2082	8026
BLAN-2-1-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
BLAN-2-1-No	Irr.fa	Irr	519	251	48.3622	38.0809	160
BLAN-2-1-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
BLAN-2-1-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
BLAN-2-1-No	fixA.fa	fixA	1051	20	1.9029	0.0190	1
BLAN-2-1-No	nopE.fa	nopE	1451	130	8.9593	0.1144	2
BLAN-2-1-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
BLAN-2-1-No	nodQ.fa	nodQ	1922	345	17.9501	1.1077	13
BLAN-2-1-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
BLAN-2-1-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
BLAN-2-1-No	nifE.fa	nifE	1714	535	31.2135	3.6225	30
BLAN-2-1-No	nodX.fa	nodX	1121	1104	98.4835	28.6253	54
BLAN-2-1-No	fdxB.fa	fdxB	361	19	5.2632	0.4211	8
BLAN-2-1-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
BLAN-2-1-No	noeA.fa	noeA	1431	1431	100.0000	37.6513	69
BLAN-2-1-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
BLAN-2-1-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
BLAN-3-1-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodP.fa	nodP	906	214	23.6203	11.0894	120
BLAN-3-1-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifD.fa	nifD	1532	1252	81.7232	200.4099	673
BLAN-3-1-Rh	nolG.fa	nolG	3198	3184	99.5622	12.1485	42
BLAN-3-1-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifS.fa	nifS	1292	57	4.4118	0.7152	30
BLAN-3-1-Rh	nolF.fa	nolF	1110	1104	99.4595	14.0378	24
BLAN-3-1-Rh	nifK.fa	nifK	1542	1404	91.0506	41.0785	317
BLAN-3-1-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifB.fa	nifB	1527	959	62.8029	7.8815	85
BLAN-3-1-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifZ.fa	nifZ	759	19	2.5033	0.0501	2
BLAN-3-1-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifJ.fa	nifJ	3528	1401	39.7109	26.6156	395
BLAN-3-1-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
BLAN-3-1-Rh	fdxN.fa	fdxN	210	23	10.9524	0.8762	8
BLAN-3-1-Rh	nifA.fa	nifA	1753	164	9.3554	3.8505	150
BLAN-3-1-Rh	nodU.fa	nodU	1823	91	4.9918	0.0976	4
BLAN-3-1-Rh	nolU.fa	nolU	645	62	9.6124	0.4868	8
BLAN-3-1-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
BLAN-3-1-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodL.fa	nodL	612	553	90.3595	8.9265	48
BLAN-3-1-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifQ.fa	nifQ	813	39	4.7970	0.4317	9
BLAN-3-1-Rh	fixU.fa	fixU	258	182	70.5426	11.8023	22
BLAN-3-1-Rh	nodT.fa	nodT	1521	43	2.8271	0.0842	4
BLAN-3-1-Rh	nifX.fa	nifX	519	372	71.6763	4.6763	11
BLAN-3-1-Rh	nodD.fa	nodD	1011	532	52.6212	25.8675	149
BLAN-3-1-Rh	nfeD.fa	nfeD	1454	132	9.0784	16.8535	425
BLAN-3-1-Rh	nifH.fa	nifH	997	807	80.9428	100.0020	419
BLAN-3-1-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
BLAN-3-1-Rh	nopP.fa	nopP	834	50	5.9952	0.0600	1
BLAN-3-1-Rh	nodS.fa	nodS	738	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodC.fa	nodC	1409	893	63.3783	28.2818	262
BLAN-3-1-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodB.fa	nodB	714	421	58.9636	4.0560	20
BLAN-3-1-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodZ.fa	nodZ	993	72	7.2508	0.0725	1
BLAN-3-1-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodJ.fa	nodJ	921	233	25.2986	14.8360	196
BLAN-3-1-Rh	nifN.fa	nifN	1367	71	5.1939	0.1419	4
BLAN-3-1-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodA.fa	nodA	699	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
BLAN-3-1-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
BLAN-3-1-Rh	noeB.fa	noeB	1674	1627	97.1924	8.3303	16
BLAN-3-1-Rh	nodI.fa	nodI	1095	650	59.3607	93.2886	960
BLAN-3-1-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
BLAN-3-1-Rh	Irr.fa	Irr	519	199	38.3430	6.3815	45
BLAN-3-1-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
BLAN-3-1-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
BLAN-3-1-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
BLAN-3-1-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
BLAN-3-1-Rh	nodQ.fa	nodQ	1922	103	5.3590	1.1212	62
BLAN-3-1-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
BLAN-3-1-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
BLAN-3-1-Rh	nifE.fa	nifE	1714	233	13.5939	3.7643	83
BLAN-3-1-Rh	nodX.fa	nodX	1121	1104	98.4835	208.9518	641
BLAN-3-1-Rh	fdxB.fa	fdxB	361	19	5.2632	4.4211	84
BLAN-3-1-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
BLAN-3-1-Rh	noeA.fa	noeA	1431	1431	100.0000	9.5835	37
BLAN-3-1-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
BLAN-3-1-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
BLAN-3-1-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodP.fa	nodP	906	84	9.2715	1.5342	18
BLAN-3-1-Ro	nifT.fa	nifT	216	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifD.fa	nifD	1532	1264	82.5065	3284.5470	8019
BLAN-3-1-Ro	nolG.fa	nolG	3198	3198	100.0000	16.8449	45
BLAN-3-1-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifS.fa	nifS	1292	0	0.0000	0.0000	0
BLAN-3-1-Ro	nolF.fa	nolF	1110	1104	99.4595	20.7559	48
BLAN-3-1-Ro	nifK.fa	nifK	1542	1320	85.6031	2110.3742	8021
BLAN-3-1-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifB.fa	nifB	1527	884	57.8913	466.5082	8003
BLAN-3-1-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifZ.fa	nifZ	759	253	33.3333	0.8933	4
BLAN-3-1-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifJ.fa	nifJ	3528	868	24.6032	0.3937	4
BLAN-3-1-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
BLAN-3-1-Ro	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifA.fa	nifA	1753	19	1.0839	0.0434	4
BLAN-3-1-Ro	nodU.fa	nodU	1823	191	10.4772	0.1931	5
BLAN-3-1-Ro	nolU.fa	nolU	645	605	93.7984	3.2450	8
BLAN-3-1-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
BLAN-3-1-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodL.fa	nodL	612	553	90.3595	21.7304	63
BLAN-3-1-Ro	nolL.fa	nolL	1191	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifQ.fa	nifQ	813	93	11.4391	0.2645	4
BLAN-3-1-Ro	fixU.fa	fixU	258	209	81.0078	3.1473	11
BLAN-3-1-Ro	nodT.fa	nodT	1521	21	1.3807	0.0276	2
BLAN-3-1-Ro	nifX.fa	nifX	519	398	76.6859	7.6243	25
BLAN-3-1-Ro	nodD.fa	nodD	1011	479	47.3788	7.6766	62
BLAN-3-1-Ro	nfeD.fa	nfeD	1454	281	19.3260	34.3480	507
BLAN-3-1-Ro	nifH.fa	nifH	997	815	81.7452	3123.0321	8036
BLAN-3-1-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
BLAN-3-1-Ro	nopP.fa	nopP	834	50	5.9952	0.0600	1
BLAN-3-1-Ro	nodS.fa	nodS	738	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodC.fa	nodC	1409	1019	72.3208	1065.1192	8040
BLAN-3-1-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodB.fa	nodB	714	497	69.6078	3.8361	12
BLAN-3-1-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodJ.fa	nodJ	921	355	38.5451	1052.4180	8001
BLAN-3-1-Ro	nifN.fa	nifN	1367	93	6.8032	181.2414	8002
BLAN-3-1-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodA.fa	nodA	699	150	21.4592	0.5136	4
BLAN-3-1-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
BLAN-3-1-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
BLAN-3-1-Ro	noeB.fa	noeB	1674	1652	98.6858	9.7246	37
BLAN-3-1-Ro	nodI.fa	nodI	1095	673	61.4612	29.0137	284
BLAN-3-1-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
BLAN-3-1-Ro	Irr.fa	Irr	519	29	5.5877	0.0983	2
BLAN-3-1-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
BLAN-3-1-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
BLAN-3-1-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
BLAN-3-1-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
BLAN-3-1-Ro	nodQ.fa	nodQ	1922	49	2.5494	0.2294	9
BLAN-3-1-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
BLAN-3-1-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
BLAN-3-1-Ro	nifE.fa	nifE	1714	434	25.3209	1.3734	15
BLAN-3-1-Ro	nodX.fa	nodX	1121	1107	98.7511	7741.8269	8014
BLAN-3-1-Ro	fdxB.fa	fdxB	361	19	5.2632	0.1053	2
BLAN-3-1-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
BLAN-3-1-Ro	noeA.fa	noeA	1431	1431	100.0000	14.4605	26
BLAN-3-1-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
BLAN-3-1-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
BLAN-4-1-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
BLAN-4-1-No	nodP.fa	nodP	906	238	26.2693	7.7715	69
BLAN-4-1-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
BLAN-4-1-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
BLAN-4-1-No	nifD.fa	nifD	1532	1264	82.5065	986.8773	8026
BLAN-4-1-No	nolG.fa	nolG	3198	3198	100.0000	12.1657	30
BLAN-4-1-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
BLAN-4-1-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
BLAN-4-1-No	nifS.fa	nifS	1292	25	1.9350	0.2322	12
BLAN-4-1-No	nolF.fa	nolF	1110	1057	95.2252	11.2775	29
BLAN-4-1-No	nifK.fa	nifK	1542	1330	86.2516	46.1174	166
BLAN-4-1-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
BLAN-4-1-No	nifB.fa	nifB	1527	897	58.7426	660.9489	8028
BLAN-4-1-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
BLAN-4-1-No	nifZ.fa	nifZ	759	0	0.0000	0.0000	0
BLAN-4-1-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
BLAN-4-1-No	nifJ.fa	nifJ	3528	2241	63.5204	1484.4152	8018
BLAN-4-1-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
BLAN-4-1-No	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
BLAN-4-1-No	nifA.fa	nifA	1753	128	7.3018	0.7393	32
BLAN-4-1-No	nodU.fa	nodU	1823	191	10.4772	0.6577	11
BLAN-4-1-No	nolU.fa	nolU	645	0	0.0000	0.0000	0
BLAN-4-1-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
BLAN-4-1-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
BLAN-4-1-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
BLAN-4-1-No	nodL.fa	nodL	612	553	90.3595	9.5899	29
BLAN-4-1-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
BLAN-4-1-No	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
BLAN-4-1-No	fixU.fa	fixU	258	81	31.3953	1.9690	12
BLAN-4-1-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
BLAN-4-1-No	nifX.fa	nifX	519	377	72.6397	4.8690	13
BLAN-4-1-No	nodD.fa	nodD	1011	448	44.3126	4.5757	35
BLAN-4-1-No	nfeD.fa	nfeD	1454	70	4.8143	10.4642	299
BLAN-4-1-No	nifH.fa	nifH	997	821	82.3470	1325.3370	8042
BLAN-4-1-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
BLAN-4-1-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
BLAN-4-1-No	nopP.fa	nopP	834	0	0.0000	0.0000	0
BLAN-4-1-No	nodS.fa	nodS	738	0	0.0000	0.0000	0
BLAN-4-1-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
BLAN-4-1-No	nodC.fa	nodC	1409	715	50.7452	8.2945	59
BLAN-4-1-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
BLAN-4-1-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
BLAN-4-1-No	nodB.fa	nodB	714	415	58.1232	3.3011	12
BLAN-4-1-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
BLAN-4-1-No	nodZ.fa	nodZ	993	82	8.2578	0.0826	1
BLAN-4-1-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
BLAN-4-1-No	nodJ.fa	nodJ	921	77	8.3605	0.0836	1
BLAN-4-1-No	nifN.fa	nifN	1367	57	4.1697	0.0607	2
BLAN-4-1-No	fixB.fa	fixB	1143	0	0.0000	0.0000	0
BLAN-4-1-No	nodA.fa	nodA	699	0	0.0000	0.0000	0
BLAN-4-1-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
BLAN-4-1-No	nopM.fa	nopM	1746	0	0.0000	0.0000	0
BLAN-4-1-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
BLAN-4-1-No	noeB.fa	noeB	1674	1626	97.1326	5.3118	21
BLAN-4-1-No	nodI.fa	nodI	1095	633	57.8082	44.2721	422
BLAN-4-1-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
BLAN-4-1-No	Irr.fa	Irr	519	365	70.3276	22.5780	94
BLAN-4-1-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
BLAN-4-1-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
BLAN-4-1-No	fixA.fa	fixA	1051	0	0.0000	0.0000	0
BLAN-4-1-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
BLAN-4-1-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
BLAN-4-1-No	nodQ.fa	nodQ	1922	49	2.5494	0.0806	4
BLAN-4-1-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
BLAN-4-1-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
BLAN-4-1-No	nifE.fa	nifE	1714	361	21.0618	14.4586	472
BLAN-4-1-No	nodX.fa	nodX	1121	1104	98.4835	17.3229	91
BLAN-4-1-No	fdxB.fa	fdxB	361	20	5.5402	0.1108	2
BLAN-4-1-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
BLAN-4-1-No	noeA.fa	noeA	1431	1408	98.3927	10.6450	57
BLAN-4-1-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
BLAN-4-1-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
BLAN-4-1-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
BLAN-4-1-Rh	nodP.fa	nodP	906	84	9.2715	9.0728	101
BLAN-4-1-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
BLAN-4-1-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifD.fa	nifD	1532	1258	82.1149	110.8492	817
BLAN-4-1-Rh	nolG.fa	nolG	3198	3175	99.2808	9.6604	68
BLAN-4-1-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
BLAN-4-1-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifS.fa	nifS	1292	0	0.0000	0.0000	0
BLAN-4-1-Rh	nolF.fa	nolF	1110	1104	99.4595	12.1973	44
BLAN-4-1-Rh	nifK.fa	nifK	1542	1164	75.4864	8.2516	44
BLAN-4-1-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifB.fa	nifB	1527	904	59.2010	32.8310	344
BLAN-4-1-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifZ.fa	nifZ	759	0	0.0000	0.0000	0
BLAN-4-1-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifJ.fa	nifJ	3528	1521	43.1122	58.6593	601
BLAN-4-1-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
BLAN-4-1-Rh	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifA.fa	nifA	1753	150	8.5568	4.8722	155
BLAN-4-1-Rh	nodU.fa	nodU	1823	110	6.0340	0.1174	2
BLAN-4-1-Rh	nolU.fa	nolU	645	143	22.1705	0.7349	8
BLAN-4-1-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
BLAN-4-1-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
BLAN-4-1-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
BLAN-4-1-Rh	nodL.fa	nodL	612	499	81.5359	8.1013	26
BLAN-4-1-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
BLAN-4-1-Rh	fixU.fa	fixU	258	188	72.8682	1.7132	10
BLAN-4-1-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
BLAN-4-1-Rh	nifX.fa	nifX	519	363	69.9422	3.1830	22
BLAN-4-1-Rh	nodD.fa	nodD	1011	419	41.4441	4.6340	39
BLAN-4-1-Rh	nfeD.fa	nfeD	1454	149	10.2476	13.3219	315
BLAN-4-1-Rh	nifH.fa	nifH	997	817	81.9458	189.7633	1037
BLAN-4-1-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
BLAN-4-1-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
BLAN-4-1-Rh	nopP.fa	nopP	834	140	16.7866	0.2074	2
