sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
DCFS-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	86.131	822	82.4473	91.9463	0.0	1020
DCFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	83.761	819	82.1464	91.6107	0.0	988
DCFS-6-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.971	819	82.1464	91.6107	0.0	1356
DCFS-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.104	819	82.1464	91.6107	0.0	1018
DCFS-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	82.950	827	82.9488	92.5056	0.0	1042
DCFS-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.615	819	82.1464	91.6107	0.0	994
DCFS-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.642	816	81.8455	91.2752	0.0	1008
DCFS-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.761	819	82.1464	91.6107	0.0	1048
DCFS-8-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.459	819	82.1464	91.6107	0.0	1365
DCFS-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	84.249	819	82.1464	91.6107	0.0	990
DCFS-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.906	819	82.1464	91.6107	0.0	1023
DEJU-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_vignae|KLK90290.1	Microvirga_vignae	86.094	827	82.9488	92.5056	0.0	1100
DEJU-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	89.320	824	82.6479	92.1700	0.0	1182
DEJU-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	96.123	748	75.0251	98.4211	0.0	1262
DEJU-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.043	828	83.0491	92.6174	0.0	1055
DEJU-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.422	830	83.2497	92.8412	0.0	1064
DEJU-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	83.738	824	82.6479	92.1700	0.0	1010
DEJU-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	82.709	827	82.9488	92.5056	0.0	945
DEJU-28-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.745	816	81.8455	91.2752	0.0	1113
DEJU-3-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.116	831	83.3501	92.9530	0.0	927
DEJU-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.713	822	82.4473	91.9463	0.0	1131
DEJU-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.087	819	82.1464	91.6107	0.0	1215
DEJU-32-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.404	829	83.1494	93.6723	0.0	989
DEJU-37-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.556	810	81.2437	90.6040	0.0	974
DEJU-38-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.766	829	83.1494	93.6723	0.0	1019
DEJU-39-No|nifH|consensus50|pass_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	84.662	828	83.0491	92.6174	0.0	933
DEJU-39-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.770	834	83.6510	93.2886	0.0	1063
DEJU-40-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.412	834	83.6510	93.2886	0.0	933
DEJU-40-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	84.867	826	82.8485	93.6508	0.0	981
DEJU-41-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.790	819	82.1464	91.6107	0.0	1056
DEJU-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.302	819	82.1464	91.6107	0.0	1070
DEJU-42-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.077	828	83.0491	92.6174	0.0	1040
DEJU-42-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	82.671	831	83.3501	92.9530	0.0	959
DEJU-42-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.715	828	83.0491	92.6174	0.0	1047
DEJU-43-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.153	831	83.3501	92.9530	0.0	916
DEJU-44-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.507	828	83.0491	92.6174	0.0	1012
DEJU-44-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.680	824	82.6479	92.1700	0.0	1052
DEJU-45-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.145	828	83.0491	92.6174	0.0	1021
DEJU-46-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.802	828	83.0491	92.6174	0.0	1039
DEJU-47-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.514	831	83.3501	92.9530	0.0	957
DEJU-48-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.714	819	82.1464	91.6107	0.0	1030
DEJU-50-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.761	819	82.1464	91.6107	0.0	969
DEJU-51-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.509	829	83.1494	93.6723	0.0	944
DEJU-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.212	822	82.4473	91.9463	0.0	943
DEJU-52-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.130	828	83.0491	92.6174	0.0	1148
DEJU-54-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.160	827	82.9488	92.5056	0.0	925
DEJU-54-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.915	822	82.4473	91.9463	0.0	976
DEJU-55-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.699	827	82.9488	92.5056	0.0	1108
DEJU-55-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.875	831	83.3501	92.9530	0.0	967
DEJU-55-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.199	789	79.1374	88.2550	0.0	1046
DEJU-57-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.094	827	82.9488	92.5056	0.0	1109
DEJU-57-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.192	827	82.9488	93.4463	0.0	943
DEJU-57-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	83.494	830	83.2497	92.8412	0.0	1049
DEJU-58-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.042	829	83.1494	93.6723	0.0	979
DEJU-59-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	83.578	816	81.8455	91.2752	0.0	985
DEJU-59-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	85.316	824	82.6479	92.1700	0.0	1062
DEJU-60-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.801	829	83.1494	93.6723	0.0	968
DEJU-60-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.539	816	81.8455	91.2752	0.0	1021
DEJU-6-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.569	819	82.1464	91.6107	0.0	1045
DEJU-62-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.568	831	83.3501	92.9530	0.0	1086
DEJU-63-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.012	834	83.6510	93.2886	0.0	979
DEJU-63-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.680	829	83.1494	93.6723	0.0	975
DEJU-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	81.983	827	82.9488	92.5056	0.0	1060
DEJU-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.283	829	83.1494	93.6723	0.0	1020
DEJU-8-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	84.211	817	81.9458	91.3870	0.0	935
DEJU-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.530	830	83.2497	92.8412	0.0	962
DELA-10-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.192	827	82.9488	93.4463	0.0	977
DELA-10-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	81.685	819	82.1464	91.6107	0.0	922
DELA-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE08790.1	Burkholderia_vietnamiensis	85.917	845	84.7543	95.8050	0.0	1028
DELA-11-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.018	841	84.3531	95.0282	0.0	1021
DELA-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.956	826	82.8485	93.3333	0.0	1000
DELA-12-2-Rh|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.117	827	82.9488	92.5056	0.0	1117
DELA-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.461	816	81.8455	91.2752	0.0	1189
DELA-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.875	800	80.2407	89.4855	0.0	1158
DELA-1-3-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	93.373	830	83.2497	92.8412	0.0	1250
DELA-1-3-Rh|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	93.046	834	83.6510	93.2886	0.0	1249
DELA-1-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	86.148	823	82.5476	92.0582	0.0	1043
DELA-14-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.457	827	82.9488	92.5056	0.0	1011
DELA-14-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.417	824	82.6479	92.1700	0.0	1323
DELA-14-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.162	819	82.1464	91.6107	0.0	1279
DELA-15-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.935	819	82.1464	91.6107	0.0	1141
DELA-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.304	827	82.9488	92.5056	0.0	1159
DELA-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.755	827	82.9488	92.5056	0.0	1192
DELA-16-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	81.608	821	82.3470	91.8345	0.0	916
DELA-16-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.680	829	83.1494	93.6723	0.0	986
DELA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	84.217	830	83.2497	93.7853	0.0	992
DELA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.369	829	83.1494	93.6723	0.0	1048
DELA-18-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.145	828	83.0491	92.6174	0.0	1042
DELA-18-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.520	816	81.8455	91.2752	0.0	1137
DELA-18-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.898	824	82.6479	92.1700	0.0	1239
DELA-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.248	829	83.1494	93.6723	0.0	1047
DELA-19-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.731	829	83.1494	93.6723	0.0	1048
DELA-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.214	829	83.1494	93.6723	0.0	1058
DELA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.490	827	82.9488	92.5056	0.0	1045
DELA-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.583	816	81.8455	91.2752	0.0	1199
DELA-20-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.325	819	82.1464	91.6107	0.0	1110
DELA-21-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	86.036	845	84.7543	95.4802	0.0	1030
DELA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.490	829	83.1494	93.6723	0.0	1038
DELA-22-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.731	829	83.1494	93.6723	0.0	1036
DELA-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.766	822	82.4473	91.9463	0.0	997
DELA-22-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	81.084	830	83.2497	92.8412	0.0	909
DELA-2-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.922	829	83.1494	93.6723	0.0	976
DELA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	84.217	830	83.2497	94.1043	0.0	979
DELA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.569	819	82.1464	91.6107	0.0	1048
DELA-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	85.199	831	83.3501	93.8983	0.0	985
DELA-23-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.283	829	83.1494	93.6723	0.0	998
DELA-23-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.173	832	83.4504	94.0113	0.0	964
DELA-24-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.301	830	83.2497	93.7853	0.0	1009
DELA-24-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.790	819	82.1464	91.6107	0.0	1166
DELA-25-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.281	821	82.3470	91.8345	0.0	1148
DELA-26-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.206	827	82.9488	92.5056	0.0	1159
DELA-26-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.288	834	83.6510	93.2886	0.0	1161
DELA-26-3-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.810	827	82.9488	92.5056	0.0	1157
DELA-27-3-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.723	830	83.2497	92.8412	0.0	1150
DELA-27-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.307	822	82.4473	91.9463	0.0	1006
DELA-27-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.560	829	83.1494	93.6723	0.0	987
DELA-28-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	86.024	830	83.2497	92.8412	0.0	987
DELA-28-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	81.535	834	83.6510	94.5578	0.0	940
DELA-28-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE77649.1	Burkholderia_vietnamiensis	82.339	838	84.0522	95.0113	0.0	969
DELA-29-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	90.964	830	83.2497	92.8412	0.0	1223
DELA-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	92.289	830	83.2497	92.8412	0.0	1242
DELA-29-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	87.591	822	82.4473	91.9463	0.0	1117
DELA-30-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.353	829	83.1494	93.6723	0.0	967
DELA-30-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.783	830	83.2497	92.8412	0.0	1000
DELA-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.420	828	83.0491	93.5593	0.0	966
DELA-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	84.819	830	83.2497	92.8412	0.0	1086
DELA-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	83.735	830	83.2497	92.8412	0.0	1053
DELA-32-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.382	827	82.9488	92.5056	0.0	1219
DELA-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	81.441	819	82.1464	91.6107	0.0	948
DELA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	85.470	819	82.1464	91.6107	0.0	1006
DELA-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.852	829	83.1494	93.6723	0.0	1042
DELA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	86.336	827	82.9488	93.4463	0.0	1010
DELA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	84.976	832	83.4504	94.0113	0.0	1001
