DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST percent identity
JERC-39-5-No|nifH|consensus50|pass_single_dominant	81.6450
JERC-172-2-Ro|nifH|consensus50|pass_single_dominant	83.8590
JERC-156-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.3690
JERC-49-2-Ro|nifH|consensus50|pass_single_dominant	84.4010
OSBS-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.7920
DSNY-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3130
JERC-45-5-No|nifH|consensus50|pass_single_dominant	81.0840
JERC-120-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1810
TALL-47-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5220
JERC-RHRE-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.1020
JERC-CHNI-60-3-No|nifH|consensus50|pass_single_dominant	84.8380
JERC-RHTO-58-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7090
TALL-53-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.8190
JERC-DEST-68-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4010
JERC-DEFL-31-5-No|nifH|consensus50|pass_single_dominant	84.9510
JERC-43-1-No|nifH|consensus50|pass_single_dominant	84.2810
JERC-RHDI-59-3-No|nifH|consensus50|pass_single_dominant	82.8300
JERC-DEFL-75-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.7290
OSBS-110-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9810
DSNY-52-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1260
DSNY-43-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4010
DSNY-CRMA-35-1-No|nifH|consensus50|pass_single_dominant	84.0390
TALL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.6550
TALL-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.2050
OSBS-70-3-No|nifH|consensus50|pass_single_dominant	84.5970
JERC-127-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.6430
CLBJ-42-1-No|nifH|consensus50|pass_single_dominant	85.0600
CLBJ-43-2-No|nifH|consensus50|pass_single_dominant	84.7540
JERC-98-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6760
JERC-128-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3330
JERC-96-2-No|nifH|consensus50|pass_single_dominant	85.0730
JERC-99-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5780
JERC-201-1-No|nifH|consensus50|pass_single_dominant	82.5300
TALL-59-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.6750
CLBJ-16-2-No|nifH|consensus50|pass_single_dominant	84.9400
CLBJ-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4940
TALL-46-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6990
CLBJ-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4900
OSBS-14-3-No|nifH|consensus50|pass_single_dominant	85.1810
OSBS-14-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.3720
DELA-4-1-No|nifH|consensus50|pass_single_dominant	83.8550
JERC-CERE-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0060
JERC-151-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.2490
DELA-14-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.4570
HARV-4-1-No|nifH|consensus50|pass_single_dominant	85.9220
LENO-10-2-No|nifH|consensus50|pass_single_dominant	85.9730
LENO-4-3-No|nifH|consensus50|pass_single_dominant	83.9460
ORNL-16-No|nifH|consensus50|pass_single_dominant	84.1980
LENO-1-1-No|nifH|consensus50|pass_single_dominant	83.2110
LENO-13-2-No|nifH|consensus50|pass_single_dominant	85.5920
LENO-14-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.2160
N39-2-D-No|nifH|consensus50|pass_single_dominant	83.1920
GUAN-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.5240
SCBI-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1320
SCBI-4-1-Rh|nifH|consensus50|pass_single_dominant	84.6800
SCBI-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6150
KONZ-2-1-No|nifH|consensus50|pass_single_dominant	86.8930
KONZ-8-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
UKFS-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.7840
ORNL-8-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5220
DELA-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4200
JERC-98-3-No|nifH|consensus50|pass_single_dominant	86.6100
ORNL-13-2-No|nifH|consensus50|pass_single_dominant	86.0240
JERC-98-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0240
JERC-98-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6340
DELA-7-3-No|nifH|consensus50|pass_single_dominant	85.3010
DELA-28-No|nifH|consensus50|pass_single_dominant	86.0240
JERC-203-1-No|nifH|consensus50|pass_single_dominant	85.4370
KONA-1-1-No|nifH|consensus50|pass_single_dominant	85.9220
SERC-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8850
DSNY-31-1-No|nifH|consensus50|pass_single_dominant	86.8200
DSNY-80-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4540
JERC-CRJU-86-1-No|nifH|consensus50|pass_single_dominant	86.4080
LAJA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5410
DELA-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.4410
LAJA-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9710
LAJA-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5780
DSNY-101-1-No|nifH|consensus50|pass_single_dominant	85.2160
DSNY-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8190
DSNY-37-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0440
DSNY-76-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8550
DSNY-91-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.3380
DSNY-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.3100
JERC-87-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.0730
LAJA-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	78.1930
LAJA-23-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4130
LAJA-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8360
LAJA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.2280
LAJA-15-1-No|nifH|consensus50|pass_single_dominant	86.8520
LAJA-21-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.8570
LAJA-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3530
LAJA-14-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.4200
LAJA-16-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7350
LAJA-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.4690
LAJA-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	78.5880
LAJA-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9520
LAJA-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4150
LAJA-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.0390
CLBJ-42-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.2230
DELA-24-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.3010
JERC-176-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
LENO-6-1-No|nifH|consensus50|pass_single_dominant	88.5130
DELA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.9760
CLBJ-30-1-No|nifH|consensus50|pass_single_dominant	86.7310
DELA-21-1-No|nifH|consensus50|pass_single_dominant	86.0360
DELA-23-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1730
CLBJ-32-1-Rh|nifH|consensus50|pass_single_dominant	88.0580
DELA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.2170
DELA-30-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3530
DSNY-39-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8990
LENO-8-3-No|nifH|consensus50|pass_single_dominant	86.0070
JERC-177-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0600
CLBJ-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9920
LENO-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
JERC-165-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.7110
ORNL-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5070
CLBJ-39-1-No|nifH|consensus50|pass_single_dominant	87.8460
CLBJ-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.4730
CLBJ-9-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7320
JERC-170-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1810
CLBJ-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.8520
JERC-198-No|nifH|consensus50|pass_single_dominant	85.4040
CLBJ-15-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.5200
CLBJ-21-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7430
CLBJ-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.2550
DSNY-10-3-No|nifH|consensus50|pass_single_dominant	88.4800
DSNY-75-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
DELA-10-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1920
JERC-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.9730
CLBJ-34-1-No|nifH|consensus50|pass_single_dominant	86.7310
JERC-157-2-No|nifH|consensus50|pass_single_dominant	86.1280
KONZ-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4040
DELA-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.9560
DELA-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1990
JERC-DEFL-61-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7830
JERC-37-2-No|nifH|consensus50|pass_single_dominant	87.6660
JERC-CEVI-57-2-No|nifH|consensus50|pass_single_dominant	86.3690
JERC-37-2-Ro|nifH|consensus50|pass_single_dominant	85.8000
DELA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.3360
HARV-1-1-No|nifH|consensus50|pass_single_dominant	86.8200
KONZ-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6270
JERC-38-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.4570
UKFS-4-1-No|nifH|consensus50|pass_single_dominant	87.3040
CLBJ-44-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.2700
CLBJ-47-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.3920
DSNY-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6560
DSNY-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6540
DSNY-91-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4720
