DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST query coverage
JERC-39-5-No|nifH|consensus50|pass_single_dominant	84.1525
JERC-172-2-Ro|nifH|consensus50|pass_single_dominant	82.6479
JERC-156-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-49-2-Ro|nifH|consensus50|pass_single_dominant	82.9488
OSBS-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DSNY-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-45-5-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-120-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-47-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-RHRE-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-CHNI-60-3-No|nifH|consensus50|pass_single_dominant	83.3501
JERC-RHTO-58-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TALL-53-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-DEST-68-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-DEFL-31-5-No|nifH|consensus50|pass_single_dominant	82.6479
JERC-43-1-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-RHDI-59-3-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-DEFL-75-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
OSBS-110-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DSNY-52-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DSNY-43-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-CRMA-35-1-No|nifH|consensus50|pass_single_dominant	82.9488
TALL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
TALL-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-70-3-No|nifH|consensus50|pass_single_dominant	83.3501
JERC-127-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-42-1-No|nifH|consensus50|pass_single_dominant	83.2497
CLBJ-43-2-No|nifH|consensus50|pass_single_dominant	83.5507
JERC-98-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-128-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-96-2-No|nifH|consensus50|pass_single_dominant	82.6479
JERC-99-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-201-1-No|nifH|consensus50|pass_single_dominant	83.2497
TALL-59-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
CLBJ-16-2-No|nifH|consensus50|pass_single_dominant	83.2497
CLBJ-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-46-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
CLBJ-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-14-3-No|nifH|consensus50|pass_single_dominant	83.2497
OSBS-14-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
DELA-4-1-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-CERE-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-151-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DELA-14-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
HARV-4-1-No|nifH|consensus50|pass_single_dominant	82.6479
LENO-10-2-No|nifH|consensus50|pass_single_dominant	82.9488
LENO-4-3-No|nifH|consensus50|pass_single_dominant	81.8455
ORNL-16-No|nifH|consensus50|pass_single_dominant	83.1494
LENO-1-1-No|nifH|consensus50|pass_single_dominant	81.8455
LENO-13-2-No|nifH|consensus50|pass_single_dominant	82.1464
LENO-14-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
N39-2-D-No|nifH|consensus50|pass_single_dominant	82.9488
GUAN-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
SCBI-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
SCBI-4-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
SCBI-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
KONZ-2-1-No|nifH|consensus50|pass_single_dominant	82.6479
KONZ-8-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.5476
UKFS-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
ORNL-8-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DELA-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-98-3-No|nifH|consensus50|pass_single_dominant	83.1494
ORNL-13-2-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-98-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-98-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.2467
DELA-7-3-No|nifH|consensus50|pass_single_dominant	83.2497
DELA-28-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-203-1-No|nifH|consensus50|pass_single_dominant	82.6479
KONA-1-1-No|nifH|consensus50|pass_single_dominant	82.6479
SERC-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-31-1-No|nifH|consensus50|pass_single_dominant	82.9488
DSNY-80-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-CRJU-86-1-No|nifH|consensus50|pass_single_dominant	82.6479
LAJA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DELA-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
LAJA-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
LAJA-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DSNY-101-1-No|nifH|consensus50|pass_single_dominant	83.4504
DSNY-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.0461
DSNY-37-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DSNY-76-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DSNY-91-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-87-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.2467
LAJA-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-23-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
LAJA-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.9549
LAJA-15-1-No|nifH|consensus50|pass_single_dominant	83.1494
LAJA-21-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.2528
LAJA-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-14-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-16-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
LAJA-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.6600
LAJA-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7513
LAJA-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5567
LAJA-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-42-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DELA-24-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-176-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LENO-6-1-No|nifH|consensus50|pass_single_dominant	82.9488
DELA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
CLBJ-30-1-No|nifH|consensus50|pass_single_dominant	83.1494
DELA-21-1-No|nifH|consensus50|pass_single_dominant	84.7543
DELA-23-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
CLBJ-32-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
DELA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DELA-30-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-39-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
LENO-8-3-No|nifH|consensus50|pass_single_dominant	83.1494
JERC-177-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
CLBJ-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LENO-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-165-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
ORNL-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
CLBJ-39-1-No|nifH|consensus50|pass_single_dominant	83.3501
CLBJ-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
CLBJ-9-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.5446
JERC-170-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
CLBJ-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-198-No|nifH|consensus50|pass_single_dominant	83.1494
CLBJ-15-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
CLBJ-21-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
CLBJ-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-10-3-No|nifH|consensus50|pass_single_dominant	81.8455
DSNY-75-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DELA-10-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-34-1-No|nifH|consensus50|pass_single_dominant	83.1494
JERC-157-2-No|nifH|consensus50|pass_single_dominant	83.1494
KONZ-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
DELA-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-DEFL-61-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-37-2-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-CEVI-57-2-No|nifH|consensus50|pass_single_dominant	83.1494
JERC-37-2-Ro|nifH|consensus50|pass_single_dominant	83.3501
DELA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
HARV-1-1-No|nifH|consensus50|pass_single_dominant	82.9488
KONZ-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-38-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
UKFS-4-1-No|nifH|consensus50|pass_single_dominant	82.9488
CLBJ-44-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
CLBJ-47-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
DSNY-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
DSNY-91-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
